dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
01/02/2020,1,2,2020,0,0,Belarus,BY,BLR,9485386,Europe
31/01/2020,31,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
30/01/2020,30,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
29/01/2020,29,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
28/01/2020,28,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
27/01/2020,27,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
26/01/2020,26,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
25/01/2020,25,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
24/01/2020,24,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
23/01/2020,23,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
22/01/2020,22,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
21/01/2020,21,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
20/01/2020,20,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
19/01/2020,19,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
18/01/2020,18,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
17/01/2020,17,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
16/01/2020,16,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
15/01/2020,15,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
14/01/2020,14,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
13/01/2020,13,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
12/01/2020,12,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
11/01/2020,11,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
10/01/2020,10,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
09/01/2020,9,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
08/01/2020,8,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
07/01/2020,7,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
06/01/2020,6,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
05/01/2020,5,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
04/01/2020,4,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
03/01/2020,3,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
02/01/2020,2,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
01/01/2020,1,1,2020,0,0,Belarus,BY,BLR,9485386,Europe
31/12/2019,31,12,2019,0,0,Belarus,BY,BLR,9485386,Europe
20/05/2020,20,5,2020,232,28,Belgium,BE,BEL,11422068,Europe
19/05/2020,19,5,2020,279,28,Belgium,BE,BEL,11422068,Europe
18/05/2020,18,5,2020,291,47,Belgium,BE,BEL,11422068,Europe
17/05/2020,17,5,2020,345,46,Belgium,BE,BEL,11422068,Europe
16/05/2020,16,5,2020,356,56,Belgium,BE,BEL,11422068,Europe
15/05/2020,15,5,2020,307,60,Belgium,BE,BEL,11422068,Europe
14/05/2020,14,5,2020,202,82,Belgium,BE,BEL,11422068,Europe
13/05/2020,13,5,2020,330,54,Belgium,BE,BEL,11422068,Europe
12/05/2020,12,5,2020,368,51,Belgium,BE,BEL,11422068,Europe
11/05/2020,11,5,2020,485,75,Belgium,BE,BEL,11422068,Europe
10/05/2020,10,5,2020,585,60,Belgium,BE,BEL,11422068,Europe
09/05/2020,9,5,2020,591,106,Belgium,BE,BEL,11422068,Europe
08/05/2020,8,5,2020,639,76,Belgium,BE,BEL,11422068,Europe
07/05/2020,7,5,2020,272,323,Belgium,BE,BEL,11422068,Europe
06/05/2020,6,5,2020,242,92,Belgium,BE,BEL,11422068,Europe
05/05/2020,5,5,2020,361,80,Belgium,BE,BEL,11422068,Europe
04/05/2020,4,5,2020,389,79,Belgium,BE,BEL,11422068,Europe
03/05/2020,3,5,2020,485,62,Belgium,BE,BEL,11422068,Europe
02/05/2020,2,5,2020,513,109,Belgium,BE,BEL,11422068,Europe
01/05/2020,1,5,2020,660,93,Belgium,BE,BEL,11422068,Europe
30/04/2020,30,4,2020,525,170,Belgium,BE,BEL,11422068,Europe
29/04/2020,29,4,2020,647,124,Belgium,BE,BEL,11422068,Europe
28/04/2020,28,4,2020,553,113,Belgium,BE,BEL,11422068,Europe
27/04/2020,27,4,2020,809,177,Belgium,BE,BEL,11422068,Europe
26/04/2020,26,4,2020,1032,238,Belgium,BE,BEL,11422068,Europe
25/04/2020,25,4,2020,1496,189,Belgium,BE,BEL,11422068,Europe
24/04/2020,24,4,2020,908,228,Belgium,BE,BEL,11422068,Europe
23/04/2020,23,4,2020,933,264,Belgium,BE,BEL,11422068,Europe
22/04/2020,22,4,2020,973,170,Belgium,BE,BEL,11422068,Europe
21/04/2020,21,4,2020,1487,145,Belgium,BE,BEL,11422068,Europe
20/04/2020,20,4,2020,1313,230,Belgium,BE,BEL,11422068,Europe
19/04/2020,19,4,2020,1045,290,Belgium,BE,BEL,11422068,Europe
18/04/2020,18,4,2020,1329,306,Belgium,BE,BEL,11422068,Europe
17/04/2020,17,4,2020,1236,417,Belgium,BE,BEL,11422068,Europe
16/04/2020,16,4,2020,2454,283,Belgium,BE,BEL,11422068,Europe
15/04/2020,15,4,2020,530,254,Belgium,BE,BEL,11422068,Europe
14/04/2020,14,4,2020,942,303,Belgium,BE,BEL,11422068,Europe
13/04/2020,13,4,2020,1629,254,Belgium,BE,BEL,11422068,Europe
12/04/2020,12,4,2020,1351,327,Belgium,BE,BEL,11422068,Europe
11/04/2020,11,4,2020,1684,496,Belgium,BE,BEL,11422068,Europe
10/04/2020,10,4,2020,1580,283,Belgium,BE,BEL,11422068,Europe
09/04/2020,9,4,2020,1209,205,Belgium,BE,BEL,11422068,Europe
08/04/2020,8,4,2020,1380,403,Belgium,BE,BEL,11422068,Europe
07/04/2020,7,4,2020,1123,185,Belgium,BE,BEL,11422068,Europe
06/04/2020,6,4,2020,1260,164,Belgium,BE,BEL,11422068,Europe
05/04/2020,5,4,2020,1661,140,Belgium,BE,BEL,11422068,Europe
04/04/2020,4,4,2020,1422,132,Belgium,BE,BEL,11422068,Europe
03/04/2020,3,4,2020,1384,183,Belgium,BE,BEL,11422068,Europe
02/04/2020,2,4,2020,1189,123,Belgium,BE,BEL,11422068,Europe
01/04/2020,1,4,2020,876,192,Belgium,BE,BEL,11422068,Europe
31/03/2020,31,3,2020,1063,82,Belgium,BE,BEL,11422068,Europe
30/03/2020,30,3,2020,1702,78,Belgium,BE,BEL,11422068,Europe
29/03/2020,29,3,2020,1850,64,Belgium,BE,BEL,11422068,Europe
28/03/2020,28,3,2020,1049,69,Belgium,BE,BEL,11422068,Europe
27/03/2020,27,3,2020,1298,42,Belgium,BE,BEL,11422068,Europe
26/03/2020,26,3,2020,668,56,Belgium,BE,BEL,11422068,Europe
25/03/2020,25,3,2020,526,34,Belgium,BE,BEL,11422068,Europe
24/03/2020,24,3,2020,342,13,Belgium,BE,BEL,11422068,Europe
23/03/2020,23,3,2020,586,8,Belgium,BE,BEL,11422068,Europe
22/03/2020,22,3,2020,558,30,Belgium,BE,BEL,11422068,Europe
21/03/2020,21,3,2020,462,16,Belgium,BE,BEL,11422068,Europe
20/03/2020,20,3,2020,309,7,Belgium,BE,BEL,11422068,Europe
19/03/2020,19,3,2020,243,9,Belgium,BE,BEL,11422068,Europe
18/03/2020,18,3,2020,158,0,Belgium,BE,BEL,11422068,Europe
17/03/2020,17,3,2020,199,1,Belgium,BE,BEL,11422068,Europe
16/03/2020,16,3,2020,197,0,Belgium,BE,BEL,11422068,Europe
15/03/2020,15,3,2020,130,1,Belgium,BE,BEL,11422068,Europe
14/03/2020,14,3,2020,160,0,Belgium,BE,BEL,11422068,Europe
13/03/2020,13,3,2020,85,0,Belgium,BE,BEL,11422068,Europe
12/03/2020,12,3,2020,47,3,Belgium,BE,BEL,11422068,Europe
11/03/2020,11,3,2020,28,0,Belgium,BE,BEL,11422068,Europe
10/03/2020,10,3,2020,39,0,Belgium,BE,BEL,11422068,Europe
09/03/2020,9,3,2020,31,0,Belgium,BE,BEL,11422068,Europe
08/03/2020,8,3,2020,60,0,Belgium,BE,BEL,11422068,Europe
07/03/2020,7,3,2020,59,0,Belgium,BE,BEL,11422068,Europe
06/03/2020,6,3,2020,27,0,Belgium,BE,BEL,11422068,Europe
05/03/2020,5,3,2020,10,0,Belgium,BE,BEL,11422068,Europe
04/03/2020,4,3,2020,5,0,Belgium,BE,BEL,11422068,Europe
03/03/2020,3,3,2020,6,0,Belgium,BE,BEL,11422068,Europe
02/03/2020,2,3,2020,1,0,Belgium,BE,BEL,11422068,Europe
01/03/2020,1,3,2020,0,0,Belgium,BE,BEL,11422068,Europe
29/02/2020,29,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
28/02/2020,28,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
27/02/2020,27,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
26/02/2020,26,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
25/02/2020,25,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
24/02/2020,24,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
23/02/2020,23,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
22/02/2020,22,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
21/02/2020,21,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
20/02/2020,20,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
19/02/2020,19,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
18/02/2020,18,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
17/02/2020,17,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
16/02/2020,16,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
15/02/2020,15,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
14/02/2020,14,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
13/02/2020,13,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
12/02/2020,12,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
11/02/2020,11,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
10/02/2020,10,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
09/02/2020,9,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
08/02/2020,8,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
07/02/2020,7,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
06/02/2020,6,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
05/02/2020,5,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
04/02/2020,4,2,2020,1,0,Belgium,BE,BEL,11422068,Europe
03/02/2020,3,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
02/02/2020,2,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
01/02/2020,1,2,2020,0,0,Belgium,BE,BEL,11422068,Europe
31/01/2020,31,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
30/01/2020,30,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
29/01/2020,29,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
28/01/2020,28,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
27/01/2020,27,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
26/01/2020,26,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
25/01/2020,25,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
24/01/2020,24,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
23/01/2020,23,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
22/01/2020,22,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
21/01/2020,21,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
20/01/2020,20,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
19/01/2020,19,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
18/01/2020,18,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
17/01/2020,17,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
16/01/2020,16,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
15/01/2020,15,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
14/01/2020,14,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
13/01/2020,13,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
12/01/2020,12,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
11/01/2020,11,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
10/01/2020,10,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
09/01/2020,9,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
08/01/2020,8,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
07/01/2020,7,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
06/01/2020,6,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
05/01/2020,5,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
04/01/2020,4,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
03/01/2020,3,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
02/01/2020,2,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
01/01/2020,1,1,2020,0,0,Belgium,BE,BEL,11422068,Europe
31/12/2019,31,12,2019,0,0,Belgium,BE,BEL,11422068,Europe
20/05/2020,20,5,2020,0,0,Belize,BZ,BLZ,383071,America
19/05/2020,19,5,2020,0,0,Belize,BZ,BLZ,383071,America
18/05/2020,18,5,2020,0,0,Belize,BZ,BLZ,383071,America
17/05/2020,17,5,2020,0,0,Belize,BZ,BLZ,383071,America
16/05/2020,16,5,2020,0,0,Belize,BZ,BLZ,383071,America
15/05/2020,15,5,2020,0,0,Belize,BZ,BLZ,383071,America
14/05/2020,14,5,2020,0,0,Belize,BZ,BLZ,383071,America
13/05/2020,13,5,2020,0,0,Belize,BZ,BLZ,383071,America
12/05/2020,12,5,2020,0,0,Belize,BZ,BLZ,383071,America
11/05/2020,11,5,2020,0,0,Belize,BZ,BLZ,383071,America
10/05/2020,10,5,2020,0,0,Belize,BZ,BLZ,383071,America
09/05/2020,9,5,2020,0,0,Belize,BZ,BLZ,383071,America
08/05/2020,8,5,2020,0,0,Belize,BZ,BLZ,383071,America
07/05/2020,7,5,2020,0,0,Belize,BZ,BLZ,383071,America
06/05/2020,6,5,2020,0,0,Belize,BZ,BLZ,383071,America
05/05/2020,5,5,2020,0,0,Belize,BZ,BLZ,383071,America
04/05/2020,4,5,2020,0,0,Belize,BZ,BLZ,383071,America
03/05/2020,3,5,2020,0,0,Belize,BZ,BLZ,383071,America
02/05/2020,2,5,2020,0,0,Belize,BZ,BLZ,383071,America
01/05/2020,1,5,2020,0,0,Belize,BZ,BLZ,383071,America
30/04/2020,30,4,2020,0,0,Belize,BZ,BLZ,383071,America
29/04/2020,29,4,2020,0,0,Belize,BZ,BLZ,383071,America
28/04/2020,28,4,2020,0,0,Belize,BZ,BLZ,383071,America
27/04/2020,27,4,2020,0,0,Belize,BZ,BLZ,383071,America
26/04/2020,26,4,2020,0,0,Belize,BZ,BLZ,383071,America
25/04/2020,25,4,2020,0,0,Belize,BZ,BLZ,383071,America
24/04/2020,24,4,2020,0,0,Belize,BZ,BLZ,383071,America
23/04/2020,23,4,2020,0,0,Belize,BZ,BLZ,383071,America
22/04/2020,22,4,2020,0,0,Belize,BZ,BLZ,383071,America
21/04/2020,21,4,2020,0,0,Belize,BZ,BLZ,383071,America
20/04/2020,20,4,2020,0,0,Belize,BZ,BLZ,383071,America
19/04/2020,19,4,2020,0,0,Belize,BZ,BLZ,383071,America
18/04/2020,18,4,2020,0,0,Belize,BZ,BLZ,383071,America
17/04/2020,17,4,2020,0,0,Belize,BZ,BLZ,383071,America
16/04/2020,16,4,2020,0,0,Belize,BZ,BLZ,383071,America
15/04/2020,15,4,2020,0,0,Belize,BZ,BLZ,383071,America
14/04/2020,14,4,2020,4,0,Belize,BZ,BLZ,383071,America
13/04/2020,13,4,2020,1,0,Belize,BZ,BLZ,383071,America
12/04/2020,12,4,2020,3,0,Belize,BZ,BLZ,383071,America
11/04/2020,11,4,2020,1,1,Belize,BZ,BLZ,383071,America
10/04/2020,10,4,2020,1,0,Belize,BZ,BLZ,383071,America
09/04/2020,9,4,2020,1,0,Belize,BZ,BLZ,383071,America
08/04/2020,8,4,2020,0,0,Belize,BZ,BLZ,383071,America
07/04/2020,7,4,2020,2,0,Belize,BZ,BLZ,383071,America
06/04/2020,6,4,2020,1,1,Belize,BZ,BLZ,383071,America
05/04/2020,5,4,2020,0,0,Belize,BZ,BLZ,383071,America
04/04/2020,4,4,2020,1,0,Belize,BZ,BLZ,383071,America
03/04/2020,3,4,2020,0,0,Belize,BZ,BLZ,383071,America
02/04/2020,2,4,2020,0,0,Belize,BZ,BLZ,383071,America
01/04/2020,1,4,2020,0,0,Belize,BZ,BLZ,383071,America
31/03/2020,31,3,2020,1,0,Belize,BZ,BLZ,383071,America
30/03/2020,30,3,2020,0,0,Belize,BZ,BLZ,383071,America
29/03/2020,29,3,2020,0,0,Belize,BZ,BLZ,383071,America
28/03/2020,28,3,2020,0,0,Belize,BZ,BLZ,383071,America
27/03/2020,27,3,2020,0,0,Belize,BZ,BLZ,383071,America
26/03/2020,26,3,2020,1,0,Belize,BZ,BLZ,383071,America
25/03/2020,25,3,2020,0,0,Belize,BZ,BLZ,383071,America
24/03/2020,24,3,2020,1,0,Belize,BZ,BLZ,383071,America
20/05/2020,20,5,2020,-209,0,Benin,BJ,BEN,11485048,Africa
19/05/2020,19,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
18/05/2020,18,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
17/05/2020,17,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
16/05/2020,16,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
15/05/2020,15,5,2020,12,0,Benin,BJ,BEN,11485048,Africa
14/05/2020,14,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
13/05/2020,13,5,2020,8,0,Benin,BJ,BEN,11485048,Africa
12/05/2020,12,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
11/05/2020,11,5,2020,35,0,Benin,BJ,BEN,11485048,Africa
10/05/2020,10,5,2020,42,0,Benin,BJ,BEN,11485048,Africa
09/05/2020,9,5,2020,102,0,Benin,BJ,BEN,11485048,Africa
08/05/2020,8,5,2020,38,0,Benin,BJ,BEN,11485048,Africa
07/05/2020,7,5,2020,6,0,Benin,BJ,BEN,11485048,Africa
06/05/2020,6,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
05/05/2020,5,5,2020,6,0,Benin,BJ,BEN,11485048,Africa
04/05/2020,4,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
03/05/2020,3,5,2020,0,0,Benin,BJ,BEN,11485048,Africa
02/05/2020,2,5,2020,6,0,Benin,BJ,BEN,11485048,Africa
01/05/2020,1,5,2020,15,0,Benin,BJ,BEN,11485048,Africa
30/04/2020,30,4,2020,5,1,Benin,BJ,BEN,11485048,Africa
29/04/2020,29,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
28/04/2020,28,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
27/04/2020,27,4,2020,6,0,Benin,BJ,BEN,11485048,Africa
26/04/2020,26,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
25/04/2020,25,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
24/04/2020,24,4,2020,4,0,Benin,BJ,BEN,11485048,Africa
23/04/2020,23,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
22/04/2020,22,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
21/04/2020,21,4,2020,17,0,Benin,BJ,BEN,11485048,Africa
20/04/2020,20,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
19/04/2020,19,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
18/04/2020,18,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
17/04/2020,17,4,2020,2,0,Benin,BJ,BEN,11485048,Africa
16/04/2020,16,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
15/04/2020,15,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
14/04/2020,14,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
13/04/2020,13,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
12/04/2020,12,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
11/04/2020,11,4,2020,5,0,Benin,BJ,BEN,11485048,Africa
10/04/2020,10,4,2020,4,0,Benin,BJ,BEN,11485048,Africa
09/04/2020,9,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
08/04/2020,8,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
07/04/2020,7,4,2020,4,1,Benin,BJ,BEN,11485048,Africa
06/04/2020,6,4,2020,6,0,Benin,BJ,BEN,11485048,Africa
05/04/2020,5,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
04/04/2020,4,4,2020,3,0,Benin,BJ,BEN,11485048,Africa
03/04/2020,3,4,2020,0,0,Benin,BJ,BEN,11485048,Africa
02/04/2020,2,4,2020,5,0,Benin,BJ,BEN,11485048,Africa
01/04/2020,1,4,2020,2,0,Benin,BJ,BEN,11485048,Africa
31/03/2020,31,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
30/03/2020,30,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
29/03/2020,29,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
28/03/2020,28,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
27/03/2020,27,3,2020,1,0,Benin,BJ,BEN,11485048,Africa
26/03/2020,26,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
25/03/2020,25,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
24/03/2020,24,3,2020,3,0,Benin,BJ,BEN,11485048,Africa
23/03/2020,23,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
22/03/2020,22,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
21/03/2020,21,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
20/03/2020,20,3,2020,1,0,Benin,BJ,BEN,11485048,Africa
19/03/2020,19,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
18/03/2020,18,3,2020,0,0,Benin,BJ,BEN,11485048,Africa
17/03/2020,17,3,2020,1,0,Benin,BJ,BEN,11485048,Africa
20/05/2020,20,5,2020,0,0,Bermuda,BM,BMU,63968,America
19/05/2020,19,5,2020,2,0,Bermuda,BM,BMU,63968,America
18/05/2020,18,5,2020,0,0,Bermuda,BM,BMU,63968,America
17/05/2020,17,5,2020,0,0,Bermuda,BM,BMU,63968,America
16/05/2020,16,5,2020,1,0,Bermuda,BM,BMU,63968,America
15/05/2020,15,5,2020,1,1,Bermuda,BM,BMU,63968,America
14/05/2020,14,5,2020,0,0,Bermuda,BM,BMU,63968,America
13/05/2020,13,5,2020,2,0,Bermuda,BM,BMU,63968,America
12/05/2020,12,5,2020,1,1,Bermuda,BM,BMU,63968,America
11/05/2020,11,5,2020,0,0,Bermuda,BM,BMU,63968,America
10/05/2020,10,5,2020,0,0,Bermuda,BM,BMU,63968,America
09/05/2020,9,5,2020,0,0,Bermuda,BM,BMU,63968,America
08/05/2020,8,5,2020,0,0,Bermuda,BM,BMU,63968,America
07/05/2020,7,5,2020,3,0,Bermuda,BM,BMU,63968,America
06/05/2020,6,5,2020,0,0,Bermuda,BM,BMU,63968,America
05/05/2020,5,5,2020,0,0,Bermuda,BM,BMU,63968,America
04/05/2020,4,5,2020,1,0,Bermuda,BM,BMU,63968,America
03/05/2020,3,5,2020,0,1,Bermuda,BM,BMU,63968,America
02/05/2020,2,5,2020,0,0,Bermuda,BM,BMU,63968,America
01/05/2020,1,5,2020,3,0,Bermuda,BM,BMU,63968,America
30/04/2020,30,4,2020,1,0,Bermuda,BM,BMU,63968,America
29/04/2020,29,4,2020,0,0,Bermuda,BM,BMU,63968,America
28/04/2020,28,4,2020,1,1,Bermuda,BM,BMU,63968,America
27/04/2020,27,4,2020,10,0,Bermuda,BM,BMU,63968,America
26/04/2020,26,4,2020,0,0,Bermuda,BM,BMU,63968,America
25/04/2020,25,4,2020,0,0,Bermuda,BM,BMU,63968,America
24/04/2020,24,4,2020,0,0,Bermuda,BM,BMU,63968,America
23/04/2020,23,4,2020,1,0,Bermuda,BM,BMU,63968,America
22/04/2020,22,4,2020,12,0,Bermuda,BM,BMU,63968,America
21/04/2020,21,4,2020,0,0,Bermuda,BM,BMU,63968,America
20/04/2020,20,4,2020,0,0,Bermuda,BM,BMU,63968,America
19/04/2020,19,4,2020,3,0,Bermuda,BM,BMU,63968,America
18/04/2020,18,4,2020,0,0,Bermuda,BM,BMU,63968,America
17/04/2020,17,4,2020,2,0,Bermuda,BM,BMU,63968,America
16/04/2020,16,4,2020,24,0,Bermuda,BM,BMU,63968,America
15/04/2020,15,4,2020,0,1,Bermuda,BM,BMU,63968,America
14/04/2020,14,4,2020,0,0,Bermuda,BM,BMU,63968,America
13/04/2020,13,4,2020,7,0,Bermuda,BM,BMU,63968,America
12/04/2020,12,4,2020,2,0,Bermuda,BM,BMU,63968,America
11/04/2020,11,4,2020,0,0,Bermuda,BM,BMU,63968,America
10/04/2020,10,4,2020,9,1,Bermuda,BM,BMU,63968,America
09/04/2020,9,4,2020,0,1,Bermuda,BM,BMU,63968,America
08/04/2020,8,4,2020,0,0,Bermuda,BM,BMU,63968,America
07/04/2020,7,4,2020,2,2,Bermuda,BM,BMU,63968,America
06/04/2020,6,4,2020,0,0,Bermuda,BM,BMU,63968,America
05/04/2020,5,4,2020,2,0,Bermuda,BM,BMU,63968,America
04/04/2020,4,4,2020,0,0,Bermuda,BM,BMU,63968,America
03/04/2020,3,4,2020,3,0,Bermuda,BM,BMU,63968,America
02/04/2020,2,4,2020,0,0,Bermuda,BM,BMU,63968,America
01/04/2020,1,4,2020,5,0,Bermuda,BM,BMU,63968,America
31/03/2020,31,3,2020,5,0,Bermuda,BM,BMU,63968,America
30/03/2020,30,3,2020,0,0,Bermuda,BM,BMU,63968,America
29/03/2020,29,3,2020,5,0,Bermuda,BM,BMU,63968,America
28/03/2020,28,3,2020,2,0,Bermuda,BM,BMU,63968,America
27/03/2020,27,3,2020,9,0,Bermuda,BM,BMU,63968,America
26/03/2020,26,3,2020,0,0,Bermuda,BM,BMU,63968,America
25/03/2020,25,3,2020,0,0,Bermuda,BM,BMU,63968,America
24/03/2020,24,3,2020,0,0,Bermuda,BM,BMU,63968,America
23/03/2020,23,3,2020,4,0,Bermuda,BM,BMU,63968,America
22/03/2020,22,3,2020,0,0,Bermuda,BM,BMU,63968,America
21/03/2020,21,3,2020,0,0,Bermuda,BM,BMU,63968,America
20/03/2020,20,3,2020,2,0,Bermuda,BM,BMU,63968,America
20/05/2020,20,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
19/05/2020,19,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
18/05/2020,18,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
17/05/2020,17,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
16/05/2020,16,5,2020,1,0,Bhutan,BT,BTN,754394,Asia
15/05/2020,15,5,2020,5,0,Bhutan,BT,BTN,754394,Asia
14/05/2020,14,5,2020,4,0,Bhutan,BT,BTN,754394,Asia
13/05/2020,13,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
12/05/2020,12,5,2020,2,0,Bhutan,BT,BTN,754394,Asia
11/05/2020,11,5,2020,2,0,Bhutan,BT,BTN,754394,Asia
10/05/2020,10,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
09/05/2020,9,5,2020,0,0,Bhutan,BT,BTN,754394,Asia
